Prev_Return,Prev_Range_Pct,Prev_Direction,Asian_Return,Asian_Range_Pct,Asian_Direction,London_Return,London_Range_Pct,London_Direction,Dist_Prev_High,Dist_Prev_Low,Target
-2.8421144623720527,3.9287313881211636,0,-1.6139541990221642,2.143101092896177,0,-1.003597500491396,1.5073389924255889,0,-5.724075916057146,-1.8970617947534192,0
-9.745065789473696,10.174449956859375,0,-1.620002513754096,6.302180619453722,0,-1.0812732381394479,2.9600598135002976,0,-11.445076574633312,-1.414549220309468,0
-1.2387083286148588,6.908219353666535,0,-0.40089704177795327,1.5899813536259615,0,2.914643662490183,3.6168089672782426,1,-0.5144589330165719,6.718046097433208,0
-0.6460716625510223,5.347351710930811,0,-0.30429599563192644,1.857700449603027,0,0.2765771573971991,2.0607859369098827,1,-3.691033312822827,1.5942611769604071,0
0.5186460475091891,5.026711411606573,1,-7.149814800616866,7.917006544507549,0,-19.229628265024562,23.629952820284974,0,-24.917071192347265,-20.99291490109971,1
-39.14663744031452,40.13566624645406,0,12.18277990858527,36.98145474598641,1,6.443014790475919,11.191797590450156,1,-29.288824201056475,17.983959268013365,0
16.13224362668252,44.20685424657195,1,-1.6652558347975057,5.58262613903926,0,-2.2985802567405313,5.940019103579033,0,-9.044713581009463,41.52051948051948,0
-8.07001757019185,10.883737969397995,0,1.9886286667518203,4.4709311101564,1,1.1289538082716495,7.212802662978221,1,-6.401012888905367,4.940011878835883,1
3.4110129311179014,16.90276310238458,1,-10.702703510528599,10.702703510528599,0,-4.201596389318399,10.722763174390908,0,-20.158839512753595,-6.464611553823975,1
-5.970812846532062,17.13325512232301,0,6.684074347558411,10.056598058759832,1,-1.9543562295569403,5.206289027653886,0,-2.336055773915386,17.856619528437346,1
5.415913576605343,12.54897147529105,1,-3.2999747235978623,6.1777399151836425,0,0.2589774654712803,4.829270656651323,1,-7.800140038420798,4.040518638573736,1
1.2351735178198682,8.342336101255404,1,0.46295954184371696,3.854055052651023,1,7.285979863424694,9.561560124427107,1,7.876488097967329,17.47638744365243,1
14.191391095510813,21.570293737299085,1,2.2010547494404986,4.9314219094646425,1,3.0669510294997457,12.84431766338366,1,2.958044631783136,25.784694609959786,0
0.2777356150713672,23.720559217431465,1,-0.8012681106890485,5.399780271471051,0,1.605278963686824,6.49319026670779,1,-13.945230424429194,8.350088183421514,1
-0.320249498200612,9.592503455408323,0,1.7902396611159166,4.947920447414727,1,-2.8723794520134587,6.300749419949912,0,-6.899662793198906,2.550439448796899,0
-6.226962641773018,11.517670914009456,0,0.800127910435187,5.314128429641515,1,6.939093494077779,15.031264703275118,1,-1.2430285091135684,11.116739702015776,0
11.638130375805682,16.220040333048512,1,1.4813617257148142,4.8936825411489355,1,2.31002061379941,4.836501300885572,1,0.836979753506518,17.56736318967912,1
4.217900749842187,7.590650838375904,1,-1.06949106467474,3.5476846161119533,0,-1.1261641284920134,7.941831278454606,0,-4.125634701871466,3.259526156990374,1
-1.1290303517397893,7.857856231089257,0,-1.4203633202747583,3.4133526100482854,0,0.7586752270117595,1.5418922644819368,1,-5.005265386948704,2.819346555844126,1
0.974539502081258,4.044824336454358,1,-0.6506877157195262,3.5900164815266464,0,-1.6368144100384503,1.9790885388763853,0,-2.2634577114793784,1.7911879008650382,1
-5.75183107543809,9.795348218443053,0,-2.7468503128121955,4.736960146046988,0,0.5093740316082968,2.6519406569569326,1,-9.119308798472789,0.5785829307568485,1
-1.9283158956278408,5.419046020799769,0,-1.9185321054132825,2.6195556731276444,0,-0.6327231474604168,2.2203007750980395,0,-3.839850188910653,1.669676362364039,0
-6.44148070711111,6.521638664501496,0,6.370024853405734,8.397763363596306,1,1.6031724728543968,2.9166746553674368,1,0.7060896047299868,7.72823308911228,1
9.004043569160006,13.16669133294888,1,0.6405105360472493,2.2690144251398445,1,0.1964020875090732,2.754903846750522,1,-2.677375565610863,10.185963114754095,1
0.1902027633231732,2.9617956139461175,1,-1.3904746497758413,2.9593668432694433,0,-1.5448423775054807,2.280361451483187,0,-4.639020474197367,-1.7827443975624226,0
3.4739311280281973,8.90532203822211,1,-0.04857607628242763,2.867037983792976,0,-0.18479020611908495,1.8758005825691297,0,-0.7284421799019719,8.531194859320495,1
1.9796250346704243,9.914017346456873,1,2.273761604093303,3.4817803031976653,1,-0.7600206126802556,3.0017935334912864,0,-4.225587620346618,5.406433028700566,0
-0.6931158251627909,6.450425133622893,0,0.047199496538707905,2.1613807188572363,1,-0.19896850926442267,3.879366624330837,0,-4.59991259882292,1.7210287443267809,1
